Q4X099	Dihydroxy acid dehydratase Ilv3, putative	
P19880	AP-1-like transcription factor YAP1 (Phenanthroline resistance protein PAR1) (Pleiotropic drug resistance protein PDR4)	
J4UTE1	Adenylate cyclase	
Q4X0J5	Transcriptional regulator Medusa	
Q9C1C6	Histone deacetylase 2	
Q8NJ85	Septin	
P58371	Subtilisin-like proteinase Spm1 (EC 3.4.21.-) (Serine protease of Magnaporthe 1)	
P0AA28	Thioredoxin-1 (Trx-1)	
Q4P2U6	Autophagy-related protein 8 (Autophagy-related ubiquitin-like modifier atg8)	
Q5AKU6	Oxidative stress response two-component system protein SSK1	
Q9C4A1	Endopolygalacturonase (EC 3.2.1.15)	
A0A024CIG8	CifA	
Q5K2R7	Putative serine/threonine kinase	
Q5ALK1	Uncharacterized protein	
Q2LK92	Peptidyl-prolyl cis-trans isomerase	
Q48252	CAG pathogenicity island protein 23 (Protein PicB)	
Q4P8E9	Uncharacterized protein	
Q7ZA49	Mitogen-activated protein kinase (EC 2.7.11.24)	
P9WIP7	Nucleoid-associated protein Lsr2	
B2SSA5	Two-component system regulatory protein (Response regulator) required for AvrXa21 activity R2 (RaxR2)	
Q0UDE7	Putative uncharacterized protein	
N1JJE7	CSEP0491 putative effector protein	
Q75T36	Catalytic subunit of cAMP-dependent protein kinase	
Q8ZPP8	Putative amino acid permease	
G0X801	Uncharacterized protein (Fragment)	
Q58PX0	HsvC	
I1RWL6	MAP kinase kinase PBS2 (Uncharacterized protein)	
A4F4L2	AvrLm6 protein	
Q5AHG6	Serine/threonine-protein kinase SCH9 (EC 2.7.11.1)	
Q49GQ5	Secreted alkaline metalloprotease	
Q9F5R1	Toxin co-regulated pilus virulence regulatory protein (Toxin co-regulated pilus virulence regulatory protein ToxT)	
G0X7X3	Uncharacterized protein (Fragment)	
Q0U2A0	Putative uncharacterized protein	
G4N7A6	Uncharacterized protein	
Q5IFQ6	Superoxide dismutase (EC 1.15.1.1)	
Q56023	Surface presentation of antigens protein SpaP	
Q4UV56	Avirulence protein	
Q9C0P7	PEP5 (Putative drug facilitator)	
Q9C3Z2	Acyl CoA ligase-like protein	
P15795	Cholera toxin transcriptional activator	
J9MMS5	Uncharacterized protein	
Q0UHM8	Putative uncharacterized protein	
P58662	Sensor histidine kinase RcsC (EC 2.7.13.3)	
Q9C1R5	STE12a	
Q9UW87	MRP-like transporter	
Q6E9X8	ActA	
Q8Z6L3	Putative secretion system protein	
I1RA81	Uncharacterized protein	
I1RZQ2	Kinase byr1 (Uncharacterized protein)	
I1RKA4	Uncharacterized protein	
Q52G60	Pre-mRNA-splicing factor CEF1	
G5EH19	Ras-like protein ced-10	
I1RNK3	Uncharacterized protein	
Q96VZ3	Exo-polygalacturonase (Exopolygalacturonase) (Exopolygalacturonase PGX1)	
Q5K8R6	Beta-1,2-xylosyltransferase 1 (Cxt1p) (EC 2.4.1.-)	
Q589C6	G protein alpha subunit	
E2MM96	Type III effector avrA1	
Q32WF7	Mannitol dehydrogenase	
D7I4V6	OmpA family protein	
Q9C1E9	Peroxisomal biogenesis factor 6 (ClaPEX6) (Peroxin-6)	
G4NF65	Rho GTPase activator Rga	
B2SRG7	Two-component system regulatory protein (Response regulator) required for AvrXa21 activity R (RaxR)	
Q4I5U9	Serine/threonine-protein kinase BUR1 (EC 2.7.11.22) (EC 2.7.11.23)	
Q9RBW3	Effector protein hopAB1 (Protein virPphA)	
Q8TFN4	Chitin synthase C	
C6ZEZ6	AvrPiz-t	
Q04802	Glucosamine-6-phosphate isomerase (EC 3.5.99.6) (Glucosamine-6-phosphate deaminase) (GNPDA) (GlcN6P deaminase)	
A4ULJ1	Eburicol 14 alpha-demethylase (Fragment)	
D7I370	Uncharacterized protein	
P53705	Bud site selection protein BUD4 (Alpha-INT1) (Integrin alpha chain-like protein)	
Q4PHC9	Uncharacterized protein	
Q9C1Q9	Pheromone receptor CPRa1p	
O42825	GTP-binding protein RHO1	
Q5VB04	AVR4E protein (Avr4E)	
Q5YCX0	Chitin synthase class II	
I1RZQ3	Uncharacterized protein	
J9VI93	GATA type zinc finger protein asd-4	
Q875L6	Guanyl nucleotide exchange factor Sql2	
G4MRZ9	Uncharacterized protein	
D4IAW2	Sigma factor HrpL	
Q9UW16	Putative vacuolar ATPase MVP1 (Vacuolar-ATPase)	
Q9HFW4	Regulator Ustilago maydis 1 protein	
O74205	Transcription factor TOXE	
Q59QS7	Potential fungal transcription factor	
Q9B334	Cytochrome b (Fragment)	
Q4WXL8	Aureobasidin resistance protein Aur1	
Q99067	UhbE1 mating type protein (UhbE1 protein)	
G4MRP7	Integral membrane protein	
G0X7Y7	Uncharacterized protein (Fragment)	
Q59S18	Transcription factor CPH2 (Candida pseudohyphal regulator 2)	
Q9C2Y1	Pectinesterase (EC 3.1.1.11)	
A0ST42	MFS transporter	
J9MJU9	Uncharacterized protein	
I1RFK9	Uncharacterized protein	
Q51P78	Ubiquitin-like protein ATG12 (Autophagy-related protein 12)	
K8Z7I4	Type III secretory pathway component	
G0T3B3	E3 ubiquitin ligase	
Q59P00	Uncharacterized protein	
P01555	Cholera enterotoxin subunit A (Cholera enterotoxin, A chain) [Cleaved into: Cholera enterotoxin subunit A1 (EC 2.4.2.-) (Cholera enterotoxin A1 chain) (Cholera enterotoxin alpha chain) (NAD(+)--diphthamide ADP-ribosyltransferase); Cholera enterotoxin subunit A2 (Cholera enterotoxin A2 chain) (Cholera enterotoxin gamma chain)]	
A4L9V1	Rhoptry protein 5	
D6BK26	Aspartic protease	
Q7Z8E8	Cell surface hydrophobicity-associated protein (Fragment)	
I1RA89	Uncharacterized protein	
H9AWW9	NADPH oxidase	
Q9AXL8	Necrosis-inducing peptide (Necrosis-inducing protein)	
Q75WC3	DNA gyrase subunit A (EC 5.99.1.3)	
G0X815	Uncharacterized protein (Fragment)	
G4NIZ2	Uncharacterized protein	
G5EH08	Uncharacterized protein	
D0KML5	Ribosomal RNA small subunit methyltransferase A (EC 2.1.1.182) (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase) (16S rRNA dimethyladenosine transferase) (16S rRNA dimethylase) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase)	
P32964	Cyanide hydratase (EC 4.2.1.66) (Formamide hydrolyase)	
I1RXV6	Uncharacterized protein	
G4N3R9	Uncharacterized protein	
P0A1D7	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp)	
O43115	DN3	
D0Z9U0	Transcriptional regulator HU subunit alpha	
G3C9N8	RxLR effector candidate (Fragment)	
Q59Y20	Protein DSE1 (Daughter-specific expression protein 1)	
I1RN43	Uncharacterized protein	
A5CVB7	Putative transcriptional regulator containing an aminotransferase domain	
I1RKF3	Uncharacterized protein	
Q5KAF1	Dolichyl-phosphate-mannose-protein mannosyltransferase, putative	
Q875J4	G protein alpha subunit	
Q70YY7	Ste12-like transcription factor	
O13407	ABC1 transporter	
I1S0S6	Mitogen-activated protein kinase (EC 2.7.11.24)	
A9CFS9	Small heat shock protein	
Q96UH9	Protein kinase CHM1	
Q02LV5	Probable glycosyl hydrolase	
J5K093	Glycosyltransferase family 15	
Q9L6V6	Putative uncharacterized protein	
G4XKY9	LaeA-like protein	
Q4P0Z0	Uncharacterized protein	
P30598	Chitin synthase 1 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase 1)	
Q4WKG5	Tubulin alpha-1 subunit	
E1AP33	CorA	
Q8Z6N2	Putative type III secretion protein	
Q5KB00	Rho guanyl-nucleotide exchange factor, putative	
Q5AD72	Alpha-1,2-mannosyltransferase MNN24 (EC 2.4.1.-)	
Q9C443	Adenylate cyclase	
P0A1I4	Invasion protein InvA	
I1RTL1	Uncharacterized protein	
I1RD16	Uncharacterized protein	
O93842	Trichothecene efflux pump	
I1S1I6	Uncharacterized protein	
A0MAR2	VeA protein	
H7CE70	Secreted protein	
G3CK59	Uncharacterized protein (Fragment)	
I1RS48	Serine/threonine-protein kinase CLA4 (Uncharacterized protein)	
P43078	Probable tyrosine-protein phosphatase (EC 3.1.3.48)	
Q1A1Y7	Two-component-like hybrid sensor histidine kinase 1	
I1RQL4	Uncharacterized protein	
P15801	DNA polymerase gamma (EC 2.7.7.7) (Mitochondrial DNA polymerase catalytic subunit)	
C5J0G7	Transcription factor STE12	
G1UA02	Peptidyl prolyl cis/trans isomerase	
G4N8E3	Binuclear zinc transcription factor	
Q8XYE3	TAL effector protein Brg11	
B1GVX4	Monooxygenase	
I1RYZ7	Guanine nucleotide-binding protein alpha-3 subunit (Uncharacterized protein)	
I1RA39	Uncharacterized protein	
O14427	Serine/threonine-protein kinase CLA4 (EC 2.7.11.1)	
G4MTZ0	Calnexin	
C5A845	Sensor histidine kinase	
Q6EH42	G-alpha subunit	
Q8ZQ52	5-hydroxyisourate hydrolase (HIU hydrolase) (HIUHase) (EC 3.5.2.17) (Transthyretin-like protein) (TLP)	
G0X7U3	Transposase (Fragment)	
Q8Z6M3	Putative pathogenicity island protein	
Q6RKH3	Polyketide synthase (Fragment)	
I1RCC9	Adenylate cyclase (Uncharacterized protein)	
Q6T7C1	Extracellular matrix protein	
C4YLK8	Serine/threonine-protein kinase STE7 homolog (EC 2.7.12.2)	
P14146	Virulence transcriptional regulatory protein PhoP	
G4NDE1	ATP-binding cassette sub-family A member 8-A	
G4MNA5	Potassium/sodium efflux P-type ATPase	
Q87W48	Type III effector HopAA1-2	
H9L4C4	Putative cytoplasmic protein	
Q6LD98	PDA2 (Fragment)	
Q8Y9V8	Lmo0412 protein	
Q8TG14	Chitin synthase class III (EC 2.4.1.16)	
D0U2D1	Secreted in xylem 3	
D4HWX6	Putative two-component system sensor kinase (EC 2.7.3.-)	
P04046	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase)	
I1R980	Uncharacterized protein	
E0IWR8	Lysozyme inhibitor (Predicted lipoprotein)	
J5JEX5	Glycolipid 2-alpha-mannosyltransferase	
Q4R0Z0	ArcD	
G4MQP9	Peroxisome biosynthesis protein	
O00101	Nitrate reductase	
Q6RKH4	Polyketide synthase (Fragment)	
C5VVJ6	Surface-anchored DNA nuclease	
D2SZX8	Uncharacterized protein	
B9JV05	Polyketide synthetase protein	
Q5AHJ0	V-type proton ATPase subunit F	
Q4WLS1	Translation initiation factor eif-2b epsilon subunit, putative (EC 2.7.7.-)	
Q9Z4S8	Tetrathionate reductase subunit B	
G4N492	Patatin family phospholipase	
P0CN96	Guanine nucleotide-binding protein subunit alpha	
Q5A4X5	Transcription factor SKN7	
Q04182	ATP-dependent permease PDR15	
O59900	Cap60p	
Q9UUS8	Hard surface induced protein 3	
Q5G7L3	Avirulence protein ATR13	
Q888W1	Type III effector HopAH1	
G0X806	Uncharacterized protein (Fragment)	
Q2PEN8	NADPH oxidase	
O13289	Peroxisomal catalase (EC 1.11.1.6)	
Q8NKE9	Cdk-related kinase 1	
D4I974	Putative regulatory protein	
O13465	Urease (EC 3.5.1.5) (Urea amidohydrolase)	
Q665I9	Nitrogen regulatory IIA protein (Enzyme IIA-NTR) (EC 2.7.1.69)	
Q2Q466	Nonhistone protein 6	
G3XDC5	Type III effector HopN1	
I1S050	Casein kinase I isoform gamma-2 (Uncharacterized protein)	
Q99129	Myp1	
Q4P810	Uncharacterized protein	
Q92217	Polyketide synthase	
O59937	Beta-xylanase (EC 3.2.1.8)	
Q9HG08	Mitogen-activated protein kinase (EC 2.7.11.24)	
P43015	Transcriptional regulator HilA (Protein IagA)	
A0N0D1	Elicitor protein	
Q8Z6M8	Putative pathogenicity island protein	
Q6IWN3	P21-activated kinase Cla4	
Q524W4	Autophagy-related protein 18	
D2EAX8	Rim13 protein	
I1RZX9	Guanine nucleotide-binding protein alpha-2 subunit (Uncharacterized protein)	
D7HU30	Uncharacterized protein	
A4ULI9	Eburicol 14 alpha-demethylase (Fragment)	
E3P6S0	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)	
Q59SK6	Potential fungal zinc cluster transcription factor	
G4NGP6	Phospholipid-translocating P-type ATPase	
Q5QEY0	Adenylyl cyclase-associated protein	
Q9URM1	Chitin synthase	
Q9HFW0	CAMP dependent protein kinase catalytic subunit	
Q5NHS6	Uncharacterized protein	
Q8IEJ6	Branched-chain alpha keto-acid dehydrogenase, putative (EC 1.2.4.2)	
Q8TG19	Mitogen-activated protein kinase (EC 2.7.11.24)	
Q4P9P1	Uncharacterized protein	
C9Z5Q1	Ftsk/SpoIIIE family protein	
O42622	Neutral trehalase (EC 3.2.1.28) (Alpha,alpha-trehalase) (Alpha,alpha-trehalose glucohydrolase)	
Q8J2N0	Protein kinase SNF1	
Q9HEW2	Ste20 a kinase (Fragment)	
Q99101	Prf1	
H8ZZ79	Ammonium permease	
F5HFL6	Uncharacterized protein	
Q97S30	Methylenetetrahydrofolate reductase (EC 1.5.1.20)	
J9VXZ9	Extracellular elastinolytic metalloproteinase	
I1RNS1	Homoserine O-acetyltransferase (Uncharacterized protein)	
Q4PF12	Uncharacterized protein	
J9VJS8	Dihydroorotase, homodimeric type (Dihydroorotase, homodimeric type, variant)	
Q8X1E7	Two-component osmosensing histidine-kinase	
Q8DP67	UPF0291 protein spr1327	
B9JZT5	Peptide synthetase	
G4MQZ9	Hormone-sensitive lipase	
Q92213	Phosphatidylinositol 3-kinase VPS34 (PI3-kinase VPS34) (PI3K VPS34) (PtdIns-3-kinase VPS34) (EC 2.7.1.137) (Vacuolar protein sorting-associated protein 34)	
A6N6J8	Ctf1	
Q884G3	DNA-binding response regulator, LuxR family	
Q6WP53	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	
I1S5L1	Uncharacterized protein	
Q59M50	Potential fungal zinc cluster transcription factor	
G4N7A0	Uncharacterized protein	
G7TM01	Asparagine synthetase (EC 6.3.5.4)	
Q48WD8	M protein	
G4NBI6	Peroxisomal biogenesis factor 6	
Q8NJX2	GTP binding protein Cdc42	
A7KT66	Ancillary pilus subunit	
Q6PQH1	Kazal-like serine protease inhibitor EPI2	
I1S042	Uncharacterized protein	
I1RUC3	Uncharacterized protein	
B6VCT6	ATG4 protein	
I1RC32	Arginine N-methyltransferase 1 (Uncharacterized protein)	
Q5UB48	Skn7	
D7I553	Uncharacterized protein	
I2DB61	G protein beta subunit (G protein beta subunit 1)	
G4MU85	Uncharacterized protein	
Q5TIP4	Polygalacturonase inhibiting protein (Polygalacturonase-inhibiting protein 2) (Putative polygalacturonase-inhibiting protein) (Uncharacterized protein)	
Q9UQY5	Mitogen-activated protein kinase (EC 2.7.11.24)	
P52498	Ras-related protein RSR1	
P39827	Cell division control protein 10	
Q52430	Cysteine protease avirulence protein AvrPphB (EC 3.4.22.-) [Cleaved into: 7 kDa product; 28 kDa product]	
I1RBW7	Uncharacterized protein	
Q9P413	pH-response transcription factor pacC/RIM101	
Q4WU51	Homoserine O-acetyltransferase, putative (EC 2.3.1.31)	
Q8X1F1	PAK1 kinase	
I1RD19	Uncharacterized protein	
Q8J0U6	Toxb	
Q5K995	Protein kinase kin1, putative (EC 2.7.1.-)	
H9C592	Carboxy-cis,cis-muconate cyclase (EC 5.5.1.5)	
Q8Z499	Pathogenicity 1 island effector protein	
I1RP25	Uncharacterized protein	
Q9Y7A1	Inositolphosphorylceramide synthase	
D7HWI3	Iron(III) dicitrate transport protein fecA	
J9MB32	Uncharacterized protein	
B8Q8Z5	Peroxisome targeting signal type 2 receptor	
A3QYW5	Mitogen-activated protein kinase (EC 2.7.11.24)	
Q2V086	Putative uncharacterized protein ClaSSD1	
G0X840	Uncharacterized protein (Fragment)	
A4D962	WI-1 adhesin	
G4NJD1	Amine oxidase	
B8QZV4	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8)	
Q6FM61	Strain CBS138 chromosome K complete sequence	
Q8G8T8	AvrPphEPsmM6	
Q4R1B9	Pathogenicity related transcriptional factor	
P43018	Invasion protein IagB	
C5A846	Putative two-component response regulator	
N1JFE2	CSEP0191 putative effector protein	
Q8J0E1	Mitogen-activated protein kinase (EC 2.7.11.24)	
Q887D0	Effector protein HopM1 (Hrp outer protein M1) (Type III effector HopPtoM)	
Q99071	UhbW1 protein	
G4MRQ6	Uncharacterized protein	
O51712	RNA polymerase sigma factor	
E9F4P0	Adenylate cyclase, ACY	
G4NEB8	STE/STE7/MEK1 protein kinase	
Q9Y7A7	Type I polyketide synthase	
Q51WZ9	Autophagy-related protein 9	
P30602	Chitin synthase 3 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase 3) (Class-III chitin synthase 3)	
E9QY26	14-alpha sterol demethylase Cyp51B (EC 1.14.13.-)	
Q4UUA3	Flagellar brake protein YcgR (Cyclic di-GMP binding protein YcgR)	
A6QHK8	ATP-dependent Clp protease ATP-binding subunit ClpX	
H3RI38	DNA-binding transcriptional dual regulator	
Q5EGQ2	White collar 1 (Fragment)	
Q9KV11	RNA-binding protein Hfq	
G7TK09	TAL effector protein Tal2a (AvrBs3 and PthA family of transcription activator-like effector proteins)	
Q0GPY7	LysR type transcriptional regulator	
Q5SC91	HMG-box transcription factor Rop1-1	
G4MNE6	Calcineurin subunit B	
N1JJ94	CSEP0064 putative effector protein	
O00094	Endopolygalacturonase (EC 3.2.1.15)	
Q875L7	Trehalose-6-phosphate synthase subunit 1 (EC 2.4.1.15)	
Q00350	Endo-1,4-beta-xylanase (EC 3.2.1.8)	
Q8NJQ2	Reductase RED1	
C6KED4	IFRD domain-containing protein	
Q6F4K2	DNA gyrase subunit A (Fragment)	
E9R5E2	Glucosamine-fructose-6-phosphate aminotransferase	
Q88BP8	Type III effector HopO1-1	
Q6X9S4	Cytochrome b (Complex III subunit 3) (Complex III subunit III) (Cytochrome b-c1 complex subunit 3) (Ubiquinol-cytochrome-c reductase complex cytochrome b subunit)	
B9ZUL0	AvrLm4-7 protein	
G4N1D0	Rho-GTPase-activating protein 8	
Q5YCW8	Chitin synthase export chaperone	
D7HX82	Ferrichrome-iron receptor	
G4NGA7	Cholinesterase	
I1RCN2	Histone deacetylase (EC 3.5.1.98)	
I1S5M8	Uncharacterized protein	
G5EHD3	Anucleate primary sterigmata protein A	
B6E225	Eburicol 14 alpha-demethylase (Fragment)	
G8DNT0	Polyketide synthase	
P0A1R0	RNA-binding protein Hfq	
I1RV69	Phosphatidylinositol 3-kinase tor2 (Uncharacterized protein)	
Q8X1D5	Mig2-4	
Q1AMT8	Squalene epoxidase	
E0W4Y2	Avh241	
I1S7R2	Uncharacterized protein	
B0YAP6	NRPS-like enzyme, putative	
G5EJ36	Putative pilin glycosyltransferase	
G3XDB9	Type III effector HopAA1-1	
Q4W9P7	Chitin synthase B (EC 2.4.1.16)	
I1RKU0	Uncharacterized protein	
Q9S1J0	AraC family transcriptional regulator (Putative response regulator) (Response regulator) (Two-component response regulator yesN, associated with MetSO reductase)	
Q59X23	Dolichyl-phosphate-mannose--protein mannosyltransferase 4 (Protein mannosyltransferase 4) (EC 2.4.1.109)	
Q4P9L2	Uncharacterized protein	
G0X7T6	Uncharacterized protein (Fragment)	
G4MZG5	Cytochrome P450 51	
D7I589	Membrane protein, putative	
G4MW47	Non-ribosomal peptide synthetase	
F8SM03	PLA2 protein	
G4NC11	Cell division control protein 42	
Q6ZXG2	Pathogenicity factor (Fragment)	
Q5A4M8	Protein SUR7	
Q56052	Invasion protein InvE	
I1RCF7	Uncharacterized protein	
H9DUR1	Avirulence on Ve1 (Avirulent on Ve1)	
Q9KVQ3	Sec-independent protein translocase protein TatC	
Q7WTQ9	Multidrug efflux transporter	
Q6TDT0	Superoxide dismutase (EC 1.15.1.1)	
Q6TA23	Putative phosphatidylinositol-4-phosphate binding protein	
G4N6E2	Mannose-P-dolichol utilization defect 1 protein	
D7HUU4	Uncharacterized protein	
G5EI34	L-aminoadipate-semialdehyde dehydrogenase	
Q8TGD1	Putative mitochondrial carrier protein	
G3CJZ9	Uncharacterized protein	
V5W1E0	Sugar ABC transporter permease	
D2EAY0	Rim9 protein	
