Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
	PHI:3121	Uniprot	Q87UQ6	Genbank	AAO58666	DC3000	PSPTO_5240	no data found	 PSPTO_5633::Cya (translocation reporter geneadenylate cyclase was fused to the C terminus of PSPTO_5633); 	no data found	no data found	no data found	no	323	Pseudomonas syringae pv. tomato	223283	DC3000	 bacterial speck of tomato	Eudicot	4097	Tobacco	no data found	no data found	no data found	leaves	Oxidoreductase, iron-sulfur-binding protein	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	deletions do not affect the hypersensitive response orin planta growth of the resulting strains	Gene mutation	no data found		RP	25170934	Pubmed	10.1371/journal.pone.0106115	PSPTO_5633 appears to be a weak Type III secretion effector. Since PSPTO_5633 translocates poorly in DC3000, its translocation may be undetectable inP. fluorescens.
	PHI:3122	Uniprot	G5EI17	Genbank	EAQ71199	70-15	MC69	chromosome 7	MC69p::mCherry (MC69promoter fused with a reporter protein gene mCherry)	no data found	no data found	no data found	no	318829	Magnaporthe oryzae	no data found	Ina72	Rice Blast	Monocot	4530	rice	Shin-2 	no data found	no data found	leaves	effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no	yes	yes	no data found	wild type	no data found	wild type	no data found	no data found	no data found	nucleus	no data found	no data found	deletions do not affect the hypersensitive response orin planta growth of the resulting strains	Gene mutation: characterised	no data found		RP	22589729	Pubmed	10.1371/journal.ppat.1002711	no data found
	PHI:3122	Uniprot	G5EI17	Genbank	EAQ71199	70-15	MC69	chromosome 7	MC69p::mCherry (MC69promoter fused with a reporter protein gene mCherry)	no data found	no data found	no data found	no	318829	Magnaporthe oryzae	no data found	Ina72	Rice Blast	Monocot	4513	barley	Nigrate	no data found	no data found	leaves	effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no	yes	yes	no data found	wild type	no data found	wild type	no data found	no data found	no data found	nucleus	no data found	no data found	deletions do not affect the hypersensitive response orin planta growth of the resulting strains	Gene mutation: characterised	no data found		RP	22589729	Pubmed	10.1371/journal.ppat.1002711	no data found
	PHI:3123	Uniprot	H7CE70	Genbank	BAL70272	104-T	CoMC69	no data found	no data found	no data found	no data found	no data found	no	5465	Colletotrichum orbiculare	no data found	104-T	anthracnose of Cucurbitaceae	Eudicot	3659	Cucumber	no data found	no data found	no data found	leaves	effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no	yes	yes	no data found	wild type	no data found	wild type	no data found	no data found	no data found	nucleus	no data found	no data found	deletions do not affect the hypersensitive response orin planta growth of the resulting strains	Gene mutation: characterised	no data found		RP	22589729	Pubmed	10.1371/journal.ppat.1002711	no data found
	PHI:3124	Uniprot	A9JX75	Genbank	EDP89767	SN15	SnTox1	Chromosome 1BS	no data found	no data found	no data found	no data found	no	13684	Stagonospora nodorum	no data found	Sn2000	wheat Stagonospora nodorum blotch	Monocot	4565	wheat	W-7984	Snn1	Uniprot:W5I2V6	leaves	effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	susceptibility	no data found	Gene mutation	no data found		RP	22241993	Pubmed	10.1371/journal.ppat.1002467	The transformation ofSnTox1into an avirulent S. nodorumisolate was sufficient to make the strain pathogenic. Additionally, the deletion ofSnTox1 in virulent isolates rendered the SnTox1 mutated strains avirulent on theSnn1 differential wheat line.
	PHI:3125	Uniprot	Q9RQU7	Genbank	AF065259_1 	79-685	Flagellin	no data found	no data found	no data found	no data found	no data found	no	1496	Clostridium  difficile	272563	630	enteric diseases	animal	10090	mouse	C57BL/6J	no data found	no data found	gastrointestinal tract	motility	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25135277	Pubmed	10.1111/mmi.12755	mutation in flagellin lead to changes in post translational modification which seem to control virulence
	PHI:3126	Uniprot	D4I307	Genbank	CBA23647	CFBP1430	argD	no data found	argD1000::Tn5 (mutant was named argD1000::Tn5 because the Tn5transposon was inserted after the  129 argD gene coding region nucleotide number 999)	no data found	no data found	no data found	no	552	Erwinia amylovora	no data found	HKN06P1	Fire blight	Eudicot	3750	apple	Gala	no data found	no data found	shoot; fruit	argDgene encodes a predicted N-acetylornithine aminotransferase enzyme	no data found	no data found	Arginine pathway	loss of pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25172854	Pubmed	10.1128/AEM.02404-14	The  argD1000::Tn5mutant did not grow in M9 minimal media supplemented with thiamine and nicotinic acid (M9TN) media with sorbitolas the carbon source
	PHI:3126	Uniprot	D4I307	Genbank	CBA23647	CFBP1430	argD	no data found	argD1000::Tn5 (mutant was named argD1000::Tn5 because the Tn5transposon was inserted after the  129 argD gene coding region nucleotide number 999)	no data found	no data found	no data found	no	552	Erwinia amylovora	no data found	HKN06P1	Fire blight	Eudicot	23211	pear	Bosc	no data found	no data found	shoot; fruit	argDgene encodes a predicted N-acetylornithine aminotransferase enzyme	no data found	no data found	Arginine pathway	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation; gene complementation	no data found		RP	25172854	Pubmed	10.1128/AEM.02404-14	The  argD1000::Tn5mutant did not grow in M9 minimal media supplemented with thiamine and nicotinic acid (M9TN) media with sorbitolas the carbon source
	PHI:3127	Uniprot	B2C3H8	Genbank	ABZ03962	no data found	MpCP1	no data found	no data found	no data found	no data found	no data found	no	153609	Moniliophthora perniciosa	no data found	CP02	witches’ broom disease	Eudicot	3641	Cocoa	no data found	no data found	no data found	pod	cerato-platanin (CP)-like proteins	no data found	no data found	no data found	increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	necrosis	Functional test in host: dipping	no data found		RP	18796332	Pubmed	10.1016/j.mycres.2008.08.004	no data found
	PHI:3127	Uniprot	B2C3H8	Genbank	ABZ03962	no data found	MpCP1	no data found	no data found	no data found	no data found	no data found	no	153609	Moniliophthora perniciosa	no data found	CP02	witches’ broom disease	Eudicot	4097	Tobacco	no data found	no data found	no data found	leaf	cerato-platanin (CP)-like proteins	no data found	no data found	no data found	increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	transparency, dried leaf	Functional test in host: direct injection	no data found		RP	18796332	Pubmed	10.1016/j.mycres.2008.08.004	no data found
	PHI:3127	Uniprot	B2C3H8	Genbank	ABZ03962	no data found	MpCP1	no data found	no data found	no data found	no data found	no data found	PHI:3128	153609	Moniliophthora perniciosa	no data found	CP02	witches’ broom disease	Eudicot	4097	Tobacco	no data found	no data found	no data found	leaf	cerato-platanin (CP)-like proteins	no data found	no data found	no data found	increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	a mixture of MpCP1 with MpNEP2 led to a synergistic necrosis effect very similar to that found in naturally infected plants	Functional test in host: direct injection	no data found		RP	18796332	Pubmed	10.1016/j.mycres.2008.08.004	no data found
	PHI:3128	Uniprot	A5H7H0	Genbank	ABO32369	no data found	MpNEP2	no data found	no data found	no data found	no data found	no data found	PHI:3127	153609	Moniliophthora perniciosa	no data found	CP02	witches’ broom disease	Eudicot	4097	Tobacco	no data found	no data found	no data found	leaf	necrosis- and ethylene-inducing protein	no data found	no data found	no data found	increased virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	a mixture of MpCP1 with MpNEP2 led to a synergistic necrosis effect very similar to that found in naturally infected plants	Functional test in host: direct injection	no data found		RP	18796332	Pubmed	10.1016/j.mycres.2008.08.004	no data found
	PHI:3129	Uniprot	Q3BP62	Genbank	CAJ25451	85-10	wxcB	no data found	no data found	no data found	no data found	no data found	no	456327	Xanthomonas campestris pv.vesicatoria	316273	85-10	bacterial leaf spot disease	Eudicot	4081	Tomato	VF36	no data found	no data found	leaf	The function of wxcBin the LPS biosynthesis cluster is related to the regulation of virulence, motility, biofilm formation, and SDS tolerance, but not LPS synthesis	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	increased	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption; Gene complementation	no data found		RP	25159842	Pubmed	10.1016/j.bbrc.2014.08.076	The mutant displayed reduced motility and tolerance to treatment, but it showed increased biofilm formation. Interestingly, the LPS profile was unchanged.
	PHI:3130	Uniprot	G0X840	Genbank	AEK86931	RK123	Tin2	no data found	no data found	no data found	ZmTTK1	Uniprot:B6SYS4	no	5270	Ustilago maydis	no data found	SG200	smut disease	Monocot	4577	Maize	Early Golden Bantam	no data found	no data found	leaf	Effector (plant avirulence determinant)	no data found	no data found	anthocyanin biosynthesis	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	susceptibility	no data found	Functional test in host: transient expression	Agrobacterium tumefaciensGV3101 strains carrying expression plasmids indicated in each experiment were grown in YT medium containing kanamycin		RP	24473076	Pubmed	10.7554/eLife.01355	no data found
	PHI:3130	Uniprot	G0X840	Genbank	AEK86931	RK123	Tin2	no data found	no data found	no data found	ZmTTK1	Uniprot:B6SYS4	no	5270	Ustilago maydis	no data found	SG200	smut disease	Monocot	4577	Maize	Early Golden Bantam	no data found	no data found	leaf	Effector (plant avirulence determinant)	no data found	no data found	anthocyanin biosynthesis	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	susceptibility	no data found	Gene disruption	no data found		RP	24473076	Pubmed	10.7554/eLife.01355	no data found
	PHI:3131	Uniprot	I1RAE5	Genbank	ESU05658	PH-1	FgSCH9	no data found	no data found	no data found	no data found	no data found	no	5518	Fusarium graminearum	229533	PH-1	Fusarium head blight	Monocot	4565	wheat	Xiaoyan22	no data found	no data found	head	kinase	no data found	no data found	 TORC1 and cAMPPKA pathways	reduced virulence	no data found	yes	no data found	no data found	no data found	reduced; aberrant	no data found	reduced	no data found	H2O2; Congo red; NaCl; SDS	H2O2: CHEBI:16240; Congo Red: CHEBI:34653; SDS: CHEBI:8984; NaCl: CHEBI:26710	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25144230	Pubmed	10.1371/journal.pone.0105811	Mutants increased tolerance to elevated temperatures but became hypersensitive to oxidative, hyperosmotic, cell wall, and membrane stresses.
	PHI:3132	Uniprot	L7JE74	Genbank	ELQ66169 	P131	Mosch9	no data found	no data found	no data found	no data found	no data found	no	318829	Magnaporthe oryzae	no data found	Ku80	Rice Blast	Monocot	4530	rice	no data found	no data found	no data found	leaves	kinase	no data found	no data found	 TORC1 and cAMPPKA pathways	reduced virulence	no data found	yes	no data found	no data found	no data found	reduced; aberrant	no data found	reduced	no data found	H2O2; Congo red; NaCl; SDS	H2O2: CHEBI:16240; Congo Red: CHEBI:34653; SDS: CHEBI:8984; NaCl: CHEBI:26710	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25144230	Pubmed	10.1371/journal.pone.0105811	Mutants increased tolerance to elevated temperatures but became hypersensitive to oxidative, hyperosmotic, cell wall, and membrane stresses.
	PHI:3131	Uniprot	I1RAE5	Genbank	ESU05658	PH-1	FgSCH9	no data found	no data found	no data found	no data found	no data found	no	5518	Fusarium graminearum	229533	PH-1	Fusarium head blight	Monocot	4577	maize	Pioneer 2375	no data found	no data found	silks	kinase	no data found	no data found	 TORC1 and cAMPPKA pathways	reduced virulence	no data found	yes	no data found	no data found	no data found	reduced; aberrant	no data found	reduced	no data found	H2O2; Congo red; NaCl; SDS	H2O2: CHEBI:16240; Congo Red: CHEBI:34653; SDS: CHEBI:8984; NaCl: CHEBI:26710	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25144230	Pubmed	10.1371/journal.pone.0105811	Mutants increased tolerance to elevated temperatures but became hypersensitive to oxidative, hyperosmotic, cell wall, and membrane stresses.
	PHI:3132	Uniprot	V9GNU9	Genbank	GAE11165	NBRC 105692	arcA	no data found	no data found	no data found	no data found	no data found	no	633	Yersinia pseudotuberculosis	502800	YPIII	gut-associated diseases, such as diarrhoea, enteritis and colitis	animal	10090	mouse	Balb/c	no data found	no data found	Peyer’s  patches;  mesenteric  lymph  nodes; liver; spleen	Part of the pyruvate - tricarboxylic acid cycle node	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption	no data found		RP	25164818	Pubmed	10.1074/jbc.M114.581348	no data found
	PHI:3133	Uniprot	Q665I9	Genbank	CAH22766	IP 32953	ptsN	no data found	no data found	no data found	no data found	no data found	no	633	Yersinia pseudotuberculosis	502800	YPIII	gut-associated diseases, such as diarrhoea, enteritis and colitis	animal	10090	mouse	Balb/c	no data found	no data found	Peyer’s  patches;  mesenteric  lymph  nodes; liver; spleen	Part of the pyruvate - tricarboxylic acid cycle node	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption	no data found		RP	25164818	Pubmed	10.1074/jbc.M114.581348	no data found
	PHI:3134	Uniprot	Q66A26	Genbank	CAH21544	IP 32953	pykF	no data found	no data found	no data found	no data found	no data found	no	633	Yersinia pseudotuberculosis	502800	YPIII	gut-associated diseases, such as diarrhoea, enteritis and colitis	animal	10090	mouse	Balb/c	no data found	no data found	Peyer’s  patches;  mesenteric  lymph  nodes; liver; spleen	Part of the pyruvate - tricarboxylic acid cycle node	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption	no data found		RP	25164818	Pubmed	10.1074/jbc.M114.581348	no data found
	PHI:3135	Uniprot	Q66EI1	Genbank	CAH19952	IP 32953	pdhR	no data found	no data found	no data found	no data found	no data found	no	633	Yersinia pseudotuberculosis	502800	YPIII	gut-associated diseases, such as diarrhoea, enteritis and colitis	animal	10090	mouse	Balb/c	no data found	no data found	Peyer’s  patches;  mesenteric  lymph  nodes; liver; spleen	Part of the pyruvate - tricarboxylic acid cycle node	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene disruption	no data found		RP	25164818	Pubmed	10.1074/jbc.M114.581348	no data found
	PHI:3136	Uniprot	B6V9Y4	Genbank	ACJ09357	no data found	PsHSF1	no data found	no data found	no data found	no data found	no data found	no	67593	Phytophthora sojae	no data found	P6497	soybean stem and root rot	Eudicot	3847	Soybeans	Williams	no data found	no data found	stem	Required for oxidative stress tolerance and detoxifying the plant oxidative burst	no data found	no data found	no data found	reduced virulence	no data found	no	no	yes	no data found	wild type	wild type	wild type	wild type	H2O2	H2O2: CHEBI:16240	no data found	no data found	no data found	no data found	Altered gene expression/ gene regulation: silencing	no data found		RP	25156425	Pubmed	10.1111/1462-2920.12609	Growth reduced upon H202 exposure and higher temperatures.
	PHI:3137	Uniprot	P50601	Genbank	AE004530_14	PAO1	TolB	no data found	DtolB araCPBADtolB (PAO1araCPBADtolB deleted of the endogenous copy of tolB)	no data found	no data found	no data found	no	287	Pseudomonas aeruginosa	208964	PAO1	Infections	Insecta	7137	greater wax moth	no data found	no data found	no data found	larvae	Periplasmic component of the Tol-Pal system, a multi-protein complex present in almost all Gram-negative bacteria which connects the cytoplasmic (or inner) membrane with the outer membrane.	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	SDS; colistin; polymyxin B	SDS: CHEBI:8984; Colistin: CHEBI:37943; polymyxin B: CHEBI:8309	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	25093328	Pubmed	10.1371/journal.pone.0103784	no data found
	PHI:3138	Uniprot	I1REF2	Genbank	ESU07428	PH-1	ELP3 	no data found	no data found	no data found	no data found	no data found	no	5518	Fusarium graminearum	449239	Z-3639	Fusarium head blight	Monocot	4565	wheat	Eunpamil	no data found	no data found	head	Member of the GNAT family, is the catalytic subunit of the Elongator complex.	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	yes	no data found	wild type; aberrant	reduced	reduced	wild type	NaCl; KCl; D-sorbitol; SDS; Congo red; fludioxonil; iprodione; benomyl; H2O2; 	KCl:CHEBI:32588; D-sorbitol:CHEBI:17924; SDS: CHEBI:8984; fludioxonil:CAS No. 131341-86-1; iprodione:  CHEBI:28909; benomyl:  CHEBI:3015; H2O2: CHEBI:16240C; Congo Red: CHEBI:34653; NaCl: CHEBI:26710	no data found	no data found	no data found	no data found	Gene deletion: full; Gene complementation	no data found		RP	25083910	Pubmed	10.1094/MPMI-05-14-0145-R	Deletion mutants were more senstive to oxidative stress as compared to the wild type and complemented strains
	PHI:3139	Uniprot	J7I5J0	Genbank	AFQ34195	ATCC 9545	PlCBP49	no data found	no data found	no data found	no data found	no data found	no	147375	Paenibacillus larvae	no data found	ATCC9545	American Foulbrood	Insecta	7460	honey bee	no data found	no data found	no data found	larvae	A modular, chitin-degrading protein, this enzyme is crucial for the degradation of the larval peritrophic matrix during infection.	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Altered gene expression/ gene regulation: down regulation	no data found		RP	25080221	Pubmed	10.1371/journal.ppat.1004284	The gene cbp49 coding for the protein PlCBP49 was disrupted to abolish the expression of PlCBP49.
	PHI:3140	Uniprot	Q4R0Z0	Genbank	AAY78938	I9841/1	ArcD	no data found	pGEM-arcD PvuII released erythromycin resistance cassette derived from vectorpICerm was used to disrupt ArcD	no data found	no data found	no data found	no	1307	Streptococcus suis	1214186	Strain 10	streptococcal toxic shock syndrome	animal	9606	Human	no data found	no data found	no data found	 HEp-2 CELLS	arginine-ornithine antiporter	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	reduced	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	25161959	Pubmed	10.3389/fcimb.2014.00107	The mutant strain showed a markedly reduced growth in chemically defined media supplemented with arginine when compared to the WT strain, suggesting that ArcD promotes arginine uptake.
	PHI:3141	Uniprot	Q48245	Genbank	AAA17657	ATCC 49503	VacA	no data found	60190ΔvacA	no data found	no data found	no data found	no	210	Helicobacter pylori	563041	G27	gastric infections	Insecta	7137	greater wax moth	no data found	no data found	no data found	larvae	virulence determinants	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	25170542	Pubmed	10.1186/s12866-014-0228-0	H. Pylori mutant strains defective in either VacA, or CagA, or CagE, orcagPAI, or urease, but not GGT-defective mutants, were less virulent than the respective parental strain.
	PHI:3142	Uniprot	Q9JP55	Genbank	AAF43620	PeruGJ6	CagA	no data found	G27ΔcagA	no data found	no data found	no data found	no	210	Helicobacter pylori	563041	G27	gastric infections	Insecta	7137	greater wax moth	no data found	no data found	no data found	larvae	virulence determinants	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	25170542	Pubmed	10.1186/s12866-014-0228-0	H. Pylori mutant strains defective in either VacA, or CagA, or CagE, orcagPAI, or urease, but not GGT-defective mutants, were less virulent than the respective parental strain.
	PHI:3143	Uniprot	Q48252	Genbank	AAB63389	84-183	CagE	no data found	G27ΔcagE	no data found	no data found	no data found	no	210	Helicobacter pylori	563041	G27	gastric infections	Insecta	7137	greater wax moth	no data found	no data found	no data found	larvae	virulence determinants	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	25170542	Pubmed	10.1186/s12866-014-0228-0	H. Pylori mutant strains defective in either VacA, or CagA, or CagE, orcagPAI, or urease, but not GGT-defective mutants, were less virulent than the respective parental strain.
	PHI:3144	Uniprot	E2CYQ1	Genbank	ADK26520	I-34B	cagPAI	no data found	G27ΔcagPAI	no data found	no data found	no data found	no	210	Helicobacter pylori	563041	G27	gastric infections	Insecta	7137	greater wax moth	no data found	no data found	no data found	larvae	virulence determinants	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	25170542	Pubmed	10.1186/s12866-014-0228-0	H. Pylori mutant strains defective in either VacA, or CagA, or CagE, orcagPAI, or urease, but not GGT-defective mutants, were less virulent than the respective parental strain.
	PHI:3145	Uniprot	P69996	Genbank	AAA25021	no data found	urease	no data found	60190 Urease-negative	no data found	no data found	no data found	no	210	Helicobacter pylori	563041	G27	gastric infections	Insecta	7137	greater wax moth	no data found	no data found	no data found	larvae	virulence determinants	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	25170542	Pubmed	10.1186/s12866-014-0228-0	H. Pylori mutant strains defective in either VacA, or CagA, or CagE, orcagPAI, or urease, but not GGT-defective mutants, were less virulent than the respective parental strain.
	PHI:3146	Uniprot	O25743	Genbank	AAD08162	26695	GGT	no data found	M5ggt::aph	no data found	no data found	no data found	no	210	Helicobacter pylori	563041	G27	gastric infections	Insecta	7137	greater wax moth	no data found	no data found	no data found	larvae	virulence determinants	no data found	no data found	no data found	Unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	25170542	Pubmed	10.1186/s12866-014-0228-0	H. Pylori mutant strains defective in either VacA, or CagA, or CagE, orcagPAI, or urease, but not GGT-defective mutants, were less virulent than the respective parental strain.
	PHI:3147	Uniprot	B8F4X8	Genbank	ACL32380	SH0165	rfaE	no data found	no data found	no data found	no data found	no data found	no	738	Haemophilus parasuis	no data found	SC096	Glasser’s disease	animal	9823	Pig	no data found	no data found	no data found	PUVEC cells; PK-15 cells	Part of cluster invloved in lipooligosaccharide synthesis	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene mutation	no data found		RP	25078003	Pubmed	10.1016/j.micpath.2014.07.006	In adhesion and invasion assays, theDrfaEmutant strain had 10-fold less efficient adherence and 12-fold reductions in invasion of the porcine umbilicus vein endothelial cells (PUVEC) and porcine kidney epithelial cells (PK-15), respectively (p <0.001). 
	PHI:3148	Uniprot	Q8DRE1	Genbank	AAK98981	R6	spr0177	no data found	no data found	no data found	no data found	no data found	no	1313	Streptococcus pneumoniae	373153	D39	Pneumococcal pneumonia	animal	10090	mouse	CD-1	no data found	no data found	blood	essential gene	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25096389	Pubmed	10.1186/1471-2164-15-652	no data found
	PHI:3149	Uniprot	Q8DQV4	Genbank	AAK99283	R6	spr0479	no data found	no data found	no data found	no data found	no data found	no	1313	Streptococcus pneumoniae	373153	D39	Pneumococcal pneumonia	animal	10090	mouse	CD-1	no data found	no data found	blood	essential gene	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25096389	Pubmed	10.1186/1471-2164-15-652	no data found
	PHI:3150	Uniprot	Q8CYR5	Genbank	AAK99839	R6	spr1035	no data found	no data found	no data found	no data found	no data found	no	1313	Streptococcus pneumoniae	373153	D39	Pneumococcal pneumonia	animal	10090	mouse	CD-1	no data found	no data found	blood	essential gene	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25096389	Pubmed	10.1186/1471-2164-15-652	no data found
	PHI:3151	Uniprot	Q8DP67	Genbank	AAL00131	R6	spr1327	no data found	no data found	no data found	no data found	no data found	no	1313	Streptococcus pneumoniae	373153	D39	Pneumococcal pneumonia	animal	10090	mouse	CD-1	no data found	no data found	blood	essential gene	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25096389	Pubmed	10.1186/1471-2164-15-652	no data found
	PHI:3152	Uniprot	P06653	Genbank	AAA26917	no data found	lytA	no data found	no data found	no data found	no data found	no data found	no	1313	Streptococcus pneumoniae	373153	D39	Pneumococcal pneumonia	animal	10090	mouse	CD-1	no data found	no data found	blood	pathogenitcity related	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25096389	Pubmed	10.1186/1471-2164-15-652	no data found
	PHI:3153	Uniprot	P59206	Genbank	CAA09078	R6	lytB	no data found	no data found	no data found	no data found	no data found	no	1313	Streptococcus pneumoniae	373153	D39	Pneumococcal pneumonia	animal	10090	mouse	CD-1	no data found	no data found	blood	pathogenitcity related	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	Gene deletion: full	no data found		RP	25096389	Pubmed	10.1186/1471-2164-15-652	no data found
