Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element	Known interacting protein(s) in the pathogen	Interacting protein - locus ID	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 5394	PHI:3950	Uniprot	Q4UYA7	Genbank	AAY47966	8004	XC_0892	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Glutamate-1-semialdehyde aminotransferase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5395	PHI:3951	Uniprot	Q4UWY6	Genbank	AAY48437	8004	XC_1368	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Osmotically inducible protein, oxidative stress resistance	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5396	PHI:3952	Uniprot	Q4UWJ5	Genbank	AAY48578	8004	XC_1510	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	TldD protein, DNA gyrase control? 	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5397	PHI:3953	Uniprot	Q4UU61	Genbank	AAY49412	8004	XC_2359	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Elongation factor P	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5398	PHI:3954	Uniprot	Q4URJ2	Genbank	AAY50331	8004	XC_3287	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Phosphoglycerate mutase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5399	PHI:3955	Uniprot	Q4URA5	Genbank	AAY50418	8004	XC_3374	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Asparaginase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5400	PHI:3956	Uniprot	Q4UR27	Genbank	AAY50496	8004	XC_3452	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Two-component regulatory protein	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5401	PHI:3957	Uniprot	Q4UQL6	Genbank	AAY50657	8004	XC_3615	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Electron transfer flavoprotein alpha subunit	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5402	PHI:3958	Uniprot	Q4UZL6	Genbank	AAY47507	8004	XC_0423	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Maltooligosyltrehalose trehalohydrolase 	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5403	PHI:3959	Uniprot	Q4UZE1	Genbank	AAY47582	8004	XC_0501	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	NADH pyrophosphatase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5404	PHI:3960	Uniprot	Q4UZA5	Genbank	AAY47618	8004	XC_0537	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	ATP-dependant DNA helicase 	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5405	PHI:3961	Uniprot	Q4UZ72	Genbank	AAY47651	8004	XC_0570	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Iron utilisation protein	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5406	PHI:3962	Uniprot	Q4UZ13	Genbank	AAY47710	8004	XC_0630	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Hypothetical protein with AIM24 domain	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5407	PHI:3963	Uniprot	Q4UYZ7	Genbank	AAY47726	8004	XC_0646	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Carboxyltransferase 	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5408	PHI:3964	Uniprot	Q4UXH1	Genbank	AAY48252	8004	XC_1182	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Glutathione synthetase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5409	PHI:3965	Uniprot	Q4UWM4	Genbank	AAY48549	8004	XC_1481	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Beta-lactamase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5410	PHI:3966	Uniprot	Q4UWE2	Genbank	AAY48631	8004	XC_1565	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	N-5-glutamine S-adenosyl-L-methionine-dependent methyltransferase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5411	PHI:3967	Uniprot	Q4UUQ5	Genbank	AAY49218	8004	XC_2162	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Hypothetical protein with peptidase M14 domain	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5412	PHI:3968	Uniprot	Q4UTV7	Genbank	AAY49516	8004	XC_2466	no data found					no	339	Xanthomonas campestris	314565	pv. campestris 8004	Black rot disease	Eudicots	41679	Raphanus sativus var. niger (related: Chinese radish)	no data found			leaves	Aspartate alpha-decarboxylase	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	23819805	Pubmed	10.1094/MPMI-05-13-0155-R	
Record 5413	PHI:3969	no data found	no data found	Genbank	no data found	no data found	BLG01	chromosome 9					no	4779	Bremia lactucae	no data found	no data found	downy mildew	Eudicots	4236	Lactuca sativa (related: Garden lettuce)	no data found			leaves	GKLR effectors	no data found	no data found	no data found	effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	subnuclear			no data found	functional test in host: transient expression			RP	23883357	Pubmed	10.1094/MPMI-05-13-0142-R	Clones were electrotransformed into  Agrobacterium tumefaciens C58C1 (pGV2260)
Record 5414	PHI:3970	no data found	no data found	Genbank	no data found	no data found	BLG03	chromosome 2					no	4779	Bremia lactucae	no data found	no data found	downy mildew	Eudicots	4236	Lactuca sativa (related: Garden lettuce)	no data found			leaves	GKLR effectors	no data found	no data found	no data found	effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	subnuclear			no data found	functional test in host: transient expression			RP	23883357	Pubmed	10.1094/MPMI-05-13-0142-R	Clones were electrotransformed into  Agrobacterium tumefaciens C58C1 (pGV2260)
Record 5415	PHI:3971	Uniprot	X4QM59	Genbank	no data found	no data found	Bdtf1	no data found					no	29001	Alternaria brassicicola	622360	ATCC96836	black spot disease	Eudicots	3702	Arabidopsis thaliana (related: Thale cress)	Col-0			leaves	Detoxifying Brassinin and Maintaining Virulence	no data found	no data found	no data found	unaffected pathogenicity	no data found	no	no	no	no data found	wild type	no data found	wild type	wild type	Brassinin	Brassinin: CHEBI:38119	no data found			no data found	gene deletion			RP	23945003	Pubmed	10.1094/MPMI-07-13-0186-R	
Record 5416	PHI:3971	Uniprot	X4QM59	Genbank	no data found	no data found	Bdtf1	no data found					no	29001	Alternaria brassicicola	622360	ATCC96836	black spot disease	Eudicots	3716	Brassica oleracea var. capitata (related: Cabbage)	no data found			leaves	Detoxifying Brassinin and Maintaining Virulence	no data found	no data found	no data found	reduced virulence	no data found	no	no	no	no data found	wild type	no data found	wild type	wild type	Brassinin	Brassinin: CHEBI:38119	no data found			no data found	gene deletion; gene complementation			RP	23945003	Pubmed	10.1094/MPMI-07-13-0186-R	When grown in a medium containing 100  M brassinin, wild-type mycelium entirely converted the brassinin into a nontoxic derivative, of which the precise chemical nature was not established. Mutants of the Bdtf1 gene were unable to perform this conversion.
Record 5417	PHI:3971	Uniprot	X4QM59	Genbank	no data found	no data found	Bdtf1	no data found					no	29001	Alternaria brassicicola	622360	ATCC96836	black spot disease	Eudicots	3715	Brassica oleracea var. botrytis (related: Cauliflower)	no data found			leaves	Detoxifying Brassinin and Maintaining Virulence	no data found	no data found	no data found	reduced virulence	no data found	no	no	no	no data found	wild type	no data found	wild type	wild type	Brassinin	Brassinin: CHEBI:38119	no data found			no data found	gene deletion; gene complementation			RP	23945003	Pubmed	10.1094/MPMI-07-13-0186-R	When grown in a medium containing 100  M brassinin, wild-type mycelium entirely converted the brassinin into a nontoxic derivative, of which the precise chemical nature was not established. Mutants of the Bdtf1 gene were unable to perform this conversion.
Record 5418	PHI:3971	Uniprot	X4QM59	Genbank	no data found	no data found	Bdtf1	no data found					no	29001	Alternaria brassicicola	622360	ATCC96836	black spot disease	Eudicots	36774	Brassica oleracea var. italica (related: Sprouting broccoli)	no data found			leaves	Detoxifying Brassinin and Maintaining Virulence	no data found	no data found	no data found	reduced virulence	no data found	no	no	no	no data found	wild type	no data found	wild type	wild type	Brassinin	Brassinin: CHEBI:38119	no data found			no data found	gene deletion; gene complementation			RP	23945003	Pubmed	10.1094/MPMI-07-13-0186-R	When grown in a medium containing 100  M brassinin, wild-type mycelium entirely converted the brassinin into a nontoxic derivative, of which the precise chemical nature was not established. Mutants of the Bdtf1 gene were unable to perform this conversion.
Record 5419	PHI:3971	Uniprot	X4QM59	Genbank	no data found	no data found	Bdtf1	no data found					no	29001	Alternaria brassicicola	622360	ATCC96836	black spot disease	Eudicots	93385	Brassica rapa subsp. chinensis (related: Bok-choy)	no data found			leaves	Detoxifying Brassinin and Maintaining Virulence	no data found	no data found	no data found	reduced virulence	no data found	no	no	no	no data found	wild type	no data found	wild type	wild type	Brassinin	Brassinin: CHEBI:38119	no data found			no data found	gene deletion; gene complementation			RP	23945003	Pubmed	10.1094/MPMI-07-13-0186-R	When grown in a medium containing 100  M brassinin, wild-type mycelium entirely converted the brassinin into a nontoxic derivative, of which the precise chemical nature was not established. Mutants of the Bdtf1 gene were unable to perform this conversion.
Record 5420	PHI:3971	Uniprot	X4QM59	Genbank	no data found	no data found	Bdtf1	no data found					no	29001	Alternaria brassicicola	622360	ATCC96836	black spot disease	Eudicots	3707	Brassica juncea (related: Brown mustard) 	no data found			leaves	Detoxifying Brassinin and Maintaining Virulence	no data found	no data found	no data found	reduced virulence	no data found	no	no	no	no data found	wild type	no data found	wild type	wild type	Brassinin	Brassinin: CHEBI:38119	no data found			no data found	gene deletion; gene complementation			RP	23945003	Pubmed	10.1094/MPMI-07-13-0186-R	When grown in a medium containing 100  M brassinin, wild-type mycelium entirely converted the brassinin into a nontoxic derivative, of which the precise chemical nature was not established. Mutants of the Bdtf1 gene were unable to perform this conversion.
Record 5421	PHI:3972	Uniprot	L2FHG9	Genbank	ELA25183	Nara gc5	CDA	no data found					no	474922	Colletotrichum gloeosporioides (related: Glomerella cingulata)	1237896	Cg-14	Anthracnose	Flowering plants	3435	Persea americana (related: Avocado)	Fuerte			Fruits	Chitin deacetylase	no data found	no data found	no data found	unaffected pathogenicity	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene deletion			RP	23902260	Pubmed	10.1094/MPMI-03-13-0080-R	
Record 5422	PHI:3973	Uniprot	L2G011	Genbank	ELA3171	Nara gc5	ASP	no data found					no	474922	Colletotrichum gloeosporioides (related: Glomerella cingulata)	1237896	Cg-14	Anthracnose	Flowering plants	3435	Persea americana (related: Avocado)	Fuerte			Fruits	Aspartic protease	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene deletion			RP	23902260	Pubmed	10.1094/MPMI-03-13-0080-R	
Record 5423	PHI:3974	Uniprot	T2FFS6	Genbank	AGV80544	no data found	CpHsp24	no data found					no	5116	Cryphonectria parasitica	660469	EP155/2	chestnut blight	Eudicots	134033	Castanea dentata (related: American chestnut)	no data found			Bark	heat shock protein	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	wild type	no data found	reduced	no data found	no data found	no data found	no data found			no data found	gene disruption; gene complementation			RP	24024764	Pubmed	10.1094/MPMI-08-13-0225-R	The mutants growth is susceptible to both heat and cold, though not to oxidative and osmotic stress
Record 5424	PHI:3975	Uniprot	G4MMK2	Genbank	EHA56980	70-15	MoIlv2	no data found					no	148305	Magnaporthe oryzae	no data found	Guy11	Rice Blast	Monocots	4530	Oryza sativa (related: Rice)	CO-39			leaves	Acetolactate synthases	no data found	no data found	amino acid synthesis pathways	loss of pathogenicity	no data found	yes	yes	no data found	no data found	reduced	no data found	reduced	no data found	valine; leucine; isoleucine	valine: CHEBI:27266; leucine: CHEBI:25017; isoleucine: CHEBI:24898	mitochondria			no data found	gene disruption; gene complementation			RP	23782532	Pubmed	10.1111/mpp.12053	Exogenous amino acids partly restore conidial formation, appressorium formation and pathogenicity to the Moilv2 and Moilv6 mutants.
Record 5425	PHI:3976	Uniprot	G4NC97	Genbank	EHA48246	70-15	MoIlv6	no data found					no	148305	Magnaporthe oryzae	no data found	Guy11	Rice Blast	Monocots	4530	Oryza sativa (related: Rice)	CO-39			leaves	Acetolactate synthases	no data found	no data found	amino acid synthesis pathways	loss of pathogenicity	no data found	yes	yes	no data found	no data found	reduced	no data found	reduced	no data found	valine; leucine; isoleucine	valine: CHEBI:27266; leucine: CHEBI:25017; isoleucine: CHEBI:24898	mitochondria			no data found	gene disruption; gene complementation			RP	23782532	Pubmed	10.1111/mpp.12053	Exogenous amino acids partly restore conidial formation, appressorium formation and pathogenicity to the Moilv2 and Moilv6 mutants.
Record 5426	PHI:3975	Uniprot	G4MMK2	Genbank	EHA56980	70-15	MoIlv2	no data found					no	148305	Magnaporthe oryzae	no data found	Guy11	Rice Blast	Monocots	4513	Hordeum vulgare (related: Barley)	no data found			leaves	Acetolactate synthases	no data found	no data found	amino acid synthesis pathways	loss of pathogenicity	no data found	yes	yes	no data found	no data found	reduced	no data found	reduced	no data found	valine; leucine; isoleucine	valine: CHEBI:27266; leucine: CHEBI:25017; isoleucine: CHEBI:24898	mitochondria			no data found	gene disruption; gene complementation			RP	23782532	Pubmed	10.1111/mpp.12053	Exogenous amino acids partly restore conidial formation, appressorium formation and pathogenicity to the Moilv2 and Moilv6 mutants.
Record 5427	PHI:3976	Uniprot	G4NC97	Genbank	EHA48246	70-15	MoIlv6	no data found					no	148305	Magnaporthe oryzae	no data found	Guy11	Rice Blast	Monocots	4513	Hordeum vulgare (related: Barley)	no data found			leaves	Acetolactate synthases	no data found	no data found	amino acid synthesis pathways	loss of pathogenicity	no data found	yes	yes	no data found	no data found	reduced	no data found	reduced	no data found	valine; leucine; isoleucine	valine: CHEBI:27266; leucine: CHEBI:25017; isoleucine: CHEBI:24898	mitochondria			no data found	gene disruption; gene complementation			RP	23782532	Pubmed	10.1111/mpp.12053	Exogenous amino acids partly restore conidial formation, appressorium formation and pathogenicity to the Moilv2 and Moilv6 mutants.
Record 5428	PHI:3977	Uniprot	C9WMG8	Genbank	ACN69116	no data found	Six6	chromosome 14 					no	5507	Fusarium oxysporum	59765	f. sp. Lycopersici 007	Vascular wilt	Eudicots	4081	Solanum lycopersicum (related: Tomato)	C32			seedlings	effector	no data found	no data found	no data found	effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	nucleus; cytoplasm			no data found	gene deletion; gene complementation			RP	24313955	Pubmed	10.1094/MPMI-11-13-0330-R	
Record 5429	PHI:3978	Uniprot	Q0PZG3	Genbank	ABG57145	SSU	vasH	no data found					no	644	Aeromonas hydrophila	1073377	SSU	intestinal and extraintestinal infections	Rodents	10090	Mus musculus (related: House mouse)	Swiss Webster			no data found	T6SS effector	no data found	no data found	no data found	effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene disruption; gene complementation			RP	18037263	Pubmed	10.1016/j.micpath.2007.10.005	
Record 5430	PHI:3979	Uniprot	Q0PZG0	Genbank	ABG57148	SSU	vasK	no data found					no	644	Aeromonas hydrophila	1073377	SSU	intestinal and extraintestinal infections	Rodents	10090	Mus musculus (related: House mouse)	Swiss Webster			no data found	T6SS effector	no data found	no data found	no data found	effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene disruption; gene complementation			RP	18037263	Pubmed	10.1016/j.micpath.2007.10.005	
Record 5431	PHI:3980	Uniprot	O84137	Genbank	AAC67726	D/UW-3/CX	CT135	no data found					no	813	Chlamydia trachomatis	272561	 D/UW-3/Cx	intestinal and extraintestinal infections	Rodents	10090	Mus musculus (related: House mouse)	C3H/HeJ			vagina; cervix	virulence factors	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	24376189	Pubmed	10.1111/2049-632X.12121	The plasmid and CT135 play distinct roles in the  kinetics of infection and a strain possessing both genetic deficiencies is highly attenuated
Record 5432	PHI:3981	Uniprot	Q99YP4	Genbank	AAK34382	M1 GAS	RocA	no data found					no	1306	Streptococcus sp.	36470	Group A serotype M18	pharyngitis; toxic shock syndrome; sepsis	Rodents	10090	Mus musculus (related: House mouse)	FVB/n			nasopharynx	metabolic regulator with activity beyond the CovR/S regulon	no data found	no data found	no data found	increased virulence (hypervirulence)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene mutation			RP	24367267	Pubmed	10.1371/journal.ppat.1003842	RocA, underlies serotype M18 hyper-encapsulation
Record 5433	PHI:3982	Uniprot	Q9S446	Genbank	AF162687_1	8325-4	SrtA	no data found					no	1280	Staphylococcus aureus	no data found	Newman D2C	mastitis	Rodents	10090	Mus musculus (related: House mouse)	BALB/c			mammary glands	transpeptidase, anchors surface proteins with an LPXTG-motif sorting  signal to the cell envelope	no data found	no data found	NF-κB; MAPK 	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene disruption; gene complementation			RP	24330077	Pubmed	10.1111/1574-6968.12354	
Record 5434	PHI:3983	Uniprot	I1RFM9	BROAD	FGSG_02509.3	no data found	FGSG_02509.3 (Sc gpi7)	no data found					no	5518	Fusarium graminearum (related: Gibberella zeae)	229533	PH-1	Fusarium head blight	Monocots	4565	Triticum aestivum (related: Bread wheat)	Norm			Spikelets	Glycosylphosphatidylinositol-Anchored Proteins	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	yes	no data found	aberrant	no data found	reduced	wild type	congo red; calcoﬂuor white; H2O2; menadione	congo red: CHEBI:34653; calcoﬂuor white: CHEBI:50011; H2O2: CHEBI:16240; Menadione: CHEBI:28869	no data found			no data found	gene deletion; gene complementation			RP	24312325	Pubmed	10.1371/journal.pone.0081603	Δgpi7 mutants displayed increased sensitivity to calcofluor white, but not Congo red 
Record 5435	PHI:3984	Uniprot	I1RD96	BROAD	FGSG_01588	no data found	FGSG_01588 (Sc gpi7)	no data found					no	5518	Fusarium graminearum (related: Gibberella zeae)	229533	PH-1	Fusarium head blight	Monocots	4565	Triticum aestivum (related: Bread wheat)	Norm			Spikelets	Glycosylphosphatidylinositol-Anchored Proteins	no data found	no data found	no data found	unaffected pathogenicity	no data found	no data found	no data found	no	no data found	wild type	no data found	wild type	wild type	congo red; calcoﬂuor white; H2O2; menadione	congo red: CHEBI:34653; calcoﬂuor white: CHEBI:50011; H2O2: CHEBI:16240; Menadione: CHEBI:28869	no data found			no data found	gene deletion			RP	24312325	Pubmed	10.1371/journal.pone.0081603	not sensitive to any stresses; same phenotype as wild type
Record 5436	PHI:3985	Uniprot	I1RX03	BROAD	FGSG_08844	no data found	FGSG_08844 (Sc gpi7)	no data found					no	5518	Fusarium graminearum (related: Gibberella zeae)	229533	PH-1	Fusarium head blight	Monocots	4565	Triticum aestivum (related: Bread wheat)	Norm			Spikelets	Glycosylphosphatidylinositol-Anchored Proteins	no data found	no data found	no data found	unaffected pathogenicity	no data found	no data found	no data found	no	no data found	wild type	no data found	wild type	wild type	congo red; calcoﬂuor white; H2O2; menadione	congo red: CHEBI:34653; calcoﬂuor white: CHEBI:50011; H2O2: CHEBI:16240; Menadione: CHEBI:28869	no data found			no data found	gene deletion			RP	24312325	Pubmed	10.1371/journal.pone.0081603	not sensitive to any stresses; same phenotype as wild type
Record 5437	PHI:3986	Uniprot	Q30H72	Genbank	AAY89396	NT-8	Bwc2	no data found					no	552467	Cryptococcus gattii	294750	R265	pulmonary cryptococcosis (lung infection); basal meningiti; cerebral cryptococcomas	Rodents	10090	Mus musculus (related: House mouse)	A/J 			brain; lungs; spleen	a light-dependent transcription factor	no data found	no data found	no data found	reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	gene deletion; gene complementation			RP	23670558	Pubmed	10.1128/IAI.00018-13	
Record 5438	PHI:3987	Uniprot	O93876	Genbank	AAD02822	155	cpkk1	no data found					no	5116	Cryphonectria parasitica	no data found	cpku80	chestnut blight	Eudicots	134033	Castanea dentata (related: American chestnut)	no data found			Stem	acts  in  a phosphorylation  cascade  essential  for  cell  integrity	no data found	no data found	MAP2K	reduced virulence	yes	no data found	no data found	no data found	no data found	reduced	no data found	reduced; aberrant	no data found	sorbitol; NaCl; menadione; H2O2; sodium dodecyl sulphate (SDS); Calcofluor white; Congo  red; Benomyl; Hygromycin B; G418; fludioxonil	congo red: CHEBI:34653; calcoﬂuor white: CHEBI:50011; H2O2: CHEBI:16240; Menadione: CHEBI:28869; Sorbitol: CHEBI:30911;  NaCl: CHEBI:26710; sodium dodecyl sulphate (SDS): CHEBI:8984; benomyl: CHEBI:3015; Hygromycin B: CHEBI:16976; 	no data found			no data found	gene deletion; gene complementation			RP	24373159	Pubmed	10.1111/mpp.12111	Sensitivity to menadione was observed in the Δcpkk1 and Δcpkk2 strains,  while  absence  of  growth  was  detected  for  Δcpkk1  in  the  presence  of  SDS / Hydrogen peroxide  proved extremely toxic for the cpkk1-null mutant, since no growth was recorded; under the same conditions, growth of the Δcpkk2 strain was also strongly reduced / Δcpkk1  in  both  CR and CW,  whereas specific inhibition of Δcpkk2 was only present in Calcofluor white containing media
